"UrbanRural","NewExist","Term","NoEmp","GrAppv","SBA_Appv","DisbursementGross","Default"
1,2,8,2,60000,30000,60000,TRUE
0,1,84,2,100000,87500,100000,FALSE
1,1,36,5,15800,7900,15800,FALSE
1,1,24,35,150000,75000,72355,FALSE
0,1,240,2,45000,40500,45000,FALSE
1,1,240,30,155000,155000,114000,FALSE
1,2,60,1,52700,44795,52700,FALSE
1,2,93,1,356800,267600,356800,TRUE
0,1,180,8,62000,55800,62000,FALSE
1,2,59,5,15000,7500,33957,TRUE
0,1,49,18,280000,238000,280000,TRUE
1,1,67,3,10000,8500,10000,TRUE
1,1,84,105,350000,175000,692596,FALSE
2,2,240,9,293000,293000,293000,FALSE
1,2,80,1,25000,12500,25000,FALSE
1,2,45,1,50000,25000,50000,TRUE
1,2,40,4,44000,22000,44000,TRUE
0,1,300,4,166000,124500,166000,FALSE
1,1,60,4,11000,5500,11000,FALSE
1,2,120,8,750000,562500,700000,FALSE
0,1,115,34,155000,139500,155000,TRUE
0,1,60,138,200000,170000,200000,FALSE
0,1,300,7,27000,20250,27000,FALSE
1,1,84,30,268000,241200,268000,FALSE
0,1,60,72,500000,400000,500000,FALSE
1,1,84,25,50000,25000,50000,FALSE
0,1,240,15,325000,325000,325000,FALSE
0,2,7,6,70000,56000,70000,TRUE
0,1,9,12,200000,150000,200000,FALSE
0,1,59,20,100000,50000,137500,FALSE
0,1,120,2,75000,60000,75000,FALSE
1,2,84,3,150000,127500,150000,FALSE
0,1,84,330,1000000,750000,1000000,FALSE
0,1,240,4,54000,54000,54000,FALSE
0,1,300,5,307500,230625,307500,FALSE
2,2,37,4,250000,125000,445124,FALSE
1,2,276,6,1240000,930000,1240000,FALSE
1,1,24,8,250000,125000,420000,FALSE
0,2,84,1,60000,48000,60000,FALSE
1,1,40,22,590000,442500,590000,TRUE
2,1,6,3,70000,35000,70000,FALSE
2,1,48,1,14000,7000,21196,TRUE
2,1,84,2,14000,7000,33711,FALSE
0,1,12,1,100000,50000,100000,FALSE
1,2,53,3,25000,12500,45000,TRUE
1,1,84,1,15000,7500,37600,FALSE
1,1,84,5,5000,2500,5000,FALSE
0,1,84,3,50000,45000,50000,FALSE
0,1,180,42,325000,243750,325000,FALSE
2,1,228,3,203800,101900,203800,FALSE
1,1,120,7,487700,365775,487700,FALSE
1,2,60,15,120000,60000,120000,FALSE
0,1,240,20,201000,201000,201000,FALSE
1,1,84,9,50000,25000,137934,FALSE
1,2,36,2,150000,75000,180800,FALSE
1,1,90,15,50000,25000,50000,FALSE
1,2,72,8,13200,11880,13200,FALSE
1,1,22,2,50000,25000,50000,TRUE
0,1,73,8,155000,116250,155000,TRUE
1,2,24,9,5000,2500,5000,FALSE
0,1,6,20,30000,27000,30000,FALSE
1,1,84,20,50000,25000,57736,FALSE
1,2,120,2,250000,125000,250000,FALSE
2,2,36,9,28500,14250,28500,FALSE
0,1,300,25,800000,680000,800000,FALSE
0,1,60,14,435500,326625,333200,FALSE
1,1,67,8,25000,12500,25000,TRUE
0,2,84,2,26881,21505,26881,FALSE
1,1,120,5,125000,106250,125000,FALSE
1,1,68,10,100000,50000,181460,TRUE
1,1,34,4,100000,50000,100000,TRUE
0,2,60,1,85000,68000,85000,FALSE
2,1,134,3,70000,56000,70000,TRUE
1,1,84,2,50000,25000,50000,FALSE
2,1,35,12,30000,15000,44976,FALSE
1,1,240,12,287000,287000,287000,FALSE
0,2,36,3,100000,80000,100000,FALSE
1,1,300,6,1150000,862500,1150000,FALSE
0,2,87,2,86000,68800,86000,FALSE
1,2,84,6,20000,10000,38538,FALSE
0,1,240,25,150000,112500,150000,FALSE
2,1,84,1,18000,9000,20013,FALSE
1,1,84,8,10000,5000,21340,FALSE
1,1,84,1,144900,123165,144900,FALSE
1,2,60,7,48000,40800,48000,FALSE
1,1,84,3,35000,17500,76460,FALSE
1,1,180,15,262000,196500,262000,FALSE
1,1,84,35,100000,50000,241087,FALSE
0,1,240,82,180000,180000,180000,FALSE
1,1,24,3,20000,10000,20000,FALSE
1,1,84,70,150000,127500,150000,FALSE
0,1,300,115,200000,150000,200000,FALSE
1,2,84,1,50000,25000,60000,FALSE
2,1,65,15,30000,15000,31249,TRUE
1,1,60,115,50000,25000,50000,FALSE
0,1,25,1,45000,36000,45000,TRUE
0,1,120,12,600000,480000,600000,TRUE
1,1,84,5,50000,25000,50000,FALSE
0,1,84,12,100000,90000,100000,FALSE
0,1,118,1,16000,14400,16000,FALSE
0,2,240,21,504000,504000,504000,FALSE
1,1,84,1,25000,12500,25000,FALSE
1,1,240,5,1995000,1995000,1995000,FALSE
0,1,120,32,753920,640832,753920,FALSE
0,2,180,6,80000,64000,45600,FALSE
0,1,150,14,275000,221513,275000,TRUE
0,2,84,2,75000,60000,75000,FALSE
1,1,300,7,465000,348750,465000,FALSE
0,1,84,2,5000,4250,5000,FALSE
2,2,84,2,68000,51000,68000,FALSE
1,2,146,3,150000,112500,150000,FALSE
2,2,221,6,365500,274125,365500,FALSE
2,2,240,55,401000,401000,401000,FALSE
0,1,84,16,300000,225000,300000,FALSE
0,1,300,55,1500000,750000,1500000,FALSE
1,1,2,4,45000,22500,63335,TRUE
1,1,63,3,25000,12500,44151,TRUE
1,0,180,7,300000,225000,300000,FALSE
1,1,84,3,10000,5000,10000,FALSE
1,1,52,10,257300,192975,257300,TRUE
1,2,87,2,50000,45000,50000,FALSE
1,1,120,1,85000,76500,85000,FALSE
0,1,186,4,200000,150000,200000,FALSE
1,1,24,23,35000,17500,35000,FALSE
1,1,11,3,75000,37500,75000,TRUE
0,2,120,2,50000,45000,50000,FALSE
2,2,39,50,240000,180000,240000,TRUE
1,1,84,2,44000,22000,44000,FALSE
1,2,120,2,108000,91800,108000,FALSE
1,1,84,12,90000,45000,90000,FALSE
1,2,120,3,90800,77180,90800,FALSE
1,1,84,1,5000,2500,5000,FALSE
2,1,120,2,62400,53040,62400,FALSE
1,1,84,3,15000,7500,42559,FALSE
1,1,294,10,1240000,930000,1240000,FALSE
1,1,84,1,10000,5000,30890,FALSE
0,1,84,75,232000,197200,232000,FALSE
2,1,84,0,250000,125000,250000,FALSE
1,2,84,3,80000,40000,80000,FALSE
1,1,84,6,100000,50000,230000,FALSE
1,2,12,2,50000,25000,110481,FALSE
0,1,120,3,95000,79800,95000,FALSE
0,2,84,2,19500,15600,19500,FALSE
2,1,84,3,12000,6000,37430,FALSE
0,2,240,9,167000,167000,167000,FALSE
2,1,300,18,881000,660750,881000,FALSE
2,1,84,28,100000,50000,257047,FALSE
2,1,127,16,515000,386250,515000,TRUE
0,2,120,13,160000,120000,160000,FALSE
1,1,240,8,226000,226000,226000,FALSE
0,1,84,3,70000,63000,70000,FALSE
1,1,72,1,35000,17500,59500,TRUE
1,2,120,12,440000,330000,180000,FALSE
1,1,84,3,100000,50000,100000,FALSE
1,2,120,1,10000,8500,10000,FALSE
1,1,240,24,617000,617000,617000,FALSE
1,1,84,12,101000,50500,101000,FALSE
1,2,84,10,75000,63750,75000,FALSE
2,2,36,4,25000,21250,25000,FALSE
1,2,49,1,119300,101405,119300,TRUE
0,1,60,5,40000,32000,40000,FALSE
1,2,35,1,50000,40000,50000,TRUE
1,1,17,10,200000,100000,325000,TRUE
0,2,240,20,259000,259000,259000,FALSE
0,1,84,12,84000,67200,84000,FALSE
1,2,87,5,218000,163500,218000,TRUE
1,2,120,5,125000,106250,125000,FALSE
1,1,84,1,25000,12500,139040,FALSE
1,1,60,2,28000,14000,28000,FALSE
2,2,60,4,125000,93750,122755,FALSE
1,1,240,1,150000,127500,150000,FALSE
1,1,84,1,25000,12500,25000,FALSE
1,2,84,5,112500,56250,112500,FALSE
0,1,240,55,800000,600000,800000,FALSE
0,1,180,5,188500,158340,188500,FALSE
1,2,84,75,450000,337500,361328,FALSE
1,1,84,4,20000,10000,20000,FALSE
0,1,240,64,686000,686000,686000,FALSE
1,1,9,6,100000,85000,100000,TRUE
0,1,240,40,652000,652000,652000,FALSE
1,1,138,23,420000,315000,420000,TRUE
0,1,84,4,100000,85000,100000,FALSE
0,2,300,2,825000,618750,825000,FALSE
1,1,12,11,5000,2500,15301,FALSE
1,2,0,7,77000,65450,77000,TRUE
1,1,84,1,20000,10000,34904,FALSE
1,2,12,2,20000,10000,20000,FALSE
1,1,240,2,225000,168750,225000,FALSE
1,2,84,5,21000,17850,21000,FALSE
2,2,33,6,10500,5250,16520,TRUE
1,1,120,2,200000,150000,200000,FALSE
0,1,240,18,262000,262000,262000,FALSE
1,2,36,1,25000,12500,45580,FALSE
0,1,60,17,140000,98000,140000,FALSE
1,1,84,4,100000,50000,211301,FALSE
0,1,48,12,852700,724795,852700,FALSE
1,1,84,21,20000,10000,20000,FALSE
0,1,87,14,273500,205125,273500,FALSE
1,2,64,2,5000,4250,5000,TRUE
0,2,60,3,35000,28000,35000,FALSE
0,1,60,7,375000,281250,375000,FALSE
1,2,125,12,404000,303000,404000,FALSE
0,1,60,29,180000,149400,180000,FALSE
1,1,120,2,60000,48000,60000,FALSE
1,2,72,1,75000,63750,35601,FALSE
2,2,106,1,196400,147300,164600,FALSE
1,1,6,1,70000,59500,70000,FALSE
0,1,60,10,100000,50000,100000,FALSE
0,1,84,3,300000,255000,300000,FALSE
0,2,56,1,34500,17250,34500,TRUE
0,1,120,19,600000,450000,600000,FALSE
1,1,84,1,25000,12500,25000,FALSE
1,1,43,3,35000,17500,46003,TRUE
1,1,83,4,90000,45000,121157,FALSE
1,1,84,1,25000,12500,25000,FALSE
2,2,49,1,25000,12500,58225,TRUE
1,1,7,0,100000,50000,113993,TRUE
1,1,84,3,100000,50000,166806,FALSE
1,1,67,2,15000,7500,16000,TRUE
1,1,69,20,35000,29750,35000,TRUE
1,2,1,2,10000,5000,10000,TRUE
2,1,46,8,55000,27500,50250,TRUE
0,1,240,110,658000,658000,658000,FALSE
1,2,60,2,25000,12500,25000,FALSE
1,1,72,34,665000,498750,665000,TRUE
1,1,1,1,10000,5000,10000,FALSE
1,1,59,2,15000,12750,15000,TRUE
1,1,84,1,15000,7500,38103,FALSE
0,1,60,50,200000,140000,200000,FALSE
0,2,56,2,25000,20000,25000,TRUE
0,1,5,9,127000,95250,127000,FALSE
2,2,120,10,325000,243750,264000,FALSE
1,1,118,4,50000,25000,96469,FALSE
1,1,60,2,100000,50000,100000,FALSE
2,1,120,3,50000,42500,50000,FALSE
1,1,83,2,35000,17500,121634,FALSE
1,1,84,7,20000,10000,27545,FALSE
2,2,60,0,35000,17500,35000,FALSE
2,2,84,1,20000,10000,39900,FALSE
1,1,240,3,615000,461250,615000,FALSE
0,1,46,9,250000,187500,250000,FALSE
1,2,60,1,12000,10200,12000,FALSE
1,1,240,17,274000,274000,274000,FALSE
1,1,66,1,55000,46750,55000,TRUE
1,1,84,2,50000,25000,50000,FALSE
0,1,120,31,190000,190000,190000,FALSE
1,1,5,3,46000,39100,46000,TRUE
2,2,84,2,50000,40000,50000,FALSE
0,1,84,1,85000,76500,85000,FALSE
0,1,238,9,360000,216000,360000,FALSE
0,2,73,2,70000,56000,70000,FALSE
0,1,240,4,309000,309000,309000,FALSE
2,1,48,2,30000,15000,27300,FALSE
1,1,300,4,630000,472500,630000,FALSE
1,1,48,2,50000,25000,108799,FALSE
1,2,84,0,50000,25000,50000,FALSE
0,1,60,6,40000,36000,40000,FALSE
1,1,120,3,125000,62500,125000,FALSE
0,2,60,10,100000,80000,100000,FALSE
0,1,1,81,42788,36370,42788,FALSE
0,1,17,1,5000,4250,5000,FALSE
0,1,41,2,195000,146250,195000,TRUE
0,1,300,7,722500,541875,722500,FALSE
0,1,144,3,115000,92000,115000,FALSE
2,1,72,5,60000,51000,60000,FALSE
1,1,12,3,50000,25000,114700,FALSE
2,1,60,1,27200,13600,27200,FALSE
0,1,48,7,50000,40000,50000,FALSE
2,1,84,7,100000,50000,45343,FALSE
0,1,116,28,100000,80000,100000,FALSE
1,2,60,3,81000,68850,81000,FALSE
2,2,84,18,168000,126000,168000,FALSE
0,2,240,1,600000,450000,600000,FALSE
2,1,13,6,115000,57500,115000,TRUE
1,1,61,4,50000,25000,50000,TRUE
2,2,90,30,150000,127500,110000,FALSE
0,1,300,20,1000000,750000,1000000,FALSE
1,1,24,6,150000,75000,150000,FALSE
0,1,12,8,70000,52500,70000,FALSE
1,2,84,1,15000,12750,15000,FALSE
0,1,240,17,473000,473000,473000,FALSE
0,1,84,10,100000,80000,100000,FALSE
1,2,120,5,90000,81000,90000,FALSE
0,1,60,30,100000,50000,125000,FALSE
1,1,240,4,106000,106000,106000,FALSE
0,1,240,22,186000,186000,164000,FALSE
1,1,79,4,110000,93500,110000,FALSE
1,2,60,3,150000,75000,150000,FALSE
1,1,84,15,35000,17500,123000,FALSE
1,1,84,5,10000,5000,10013,FALSE
0,1,240,24,335000,335000,335000,FALSE
2,2,72,2,135000,114750,135000,FALSE
0,1,84,1,20000,10000,20000,FALSE
2,1,24,4,50000,25000,74000,FALSE
1,2,60,1,50000,42500,50000,FALSE
0,2,84,2,50000,45000,50000,FALSE
0,1,84,30,250000,200000,250000,FALSE
0,1,84,3,225000,157500,225000,FALSE
1,1,84,17,25000,12500,35200,FALSE
1,2,38,2,10500,5250,23825,TRUE
1,1,36,8,27500,13750,27500,FALSE
0,1,84,5,195000,146250,195000,FALSE
1,1,60,4,35000,17500,43066,FALSE
0,1,240,10,75000,75000,75000,FALSE
0,1,120,11,25000,18750,25000,FALSE
1,1,84,24,50000,25000,50000,FALSE
0,1,120,10,50000,45000,50000,FALSE
1,2,84,6,5000,2500,5000,FALSE
1,1,84,6,25000,12500,33662,FALSE
0,1,240,5,1050000,745500,1050000,FALSE
0,1,90,20,100000,85000,100000,FALSE
0,1,60,15,80000,60000,79450,FALSE
1,1,180,8,119000,101150,119000,FALSE
0,1,180,6,275000,230588,275000,FALSE
2,1,48,5,40512,20256,236800,FALSE
1,1,240,8,626000,626000,626000,FALSE
1,1,5,3,100000,50000,221424,TRUE
1,1,48,9,65000,32500,207585,FALSE
0,2,84,4,50000,40000,50000,FALSE
1,2,84,3,10000,5000,34147,FALSE
0,1,240,8,600000,450000,600000,FALSE
2,1,84,4,25000,12500,25000,FALSE
0,1,12,7,50000,25000,50000,FALSE
0,1,84,12,560000,420000,560000,FALSE
0,1,240,8,107000,107000,107000,FALSE
0,2,240,1,100000,90000,100000,FALSE
1,1,60,4,20000,10000,20000,FALSE
1,1,300,2,300000,225000,300000,FALSE
0,2,300,120,500000,350000,500000,FALSE
1,1,34,1,10000,5000,21609,TRUE
0,1,60,18,250000,210000,250000,FALSE
1,2,240,57,650000,650000,650000,FALSE
1,2,120,1,212000,159000,212000,FALSE
0,2,120,1,155000,139500,155000,FALSE
2,2,84,16,50000,25000,95813,FALSE
1,1,240,5,495000,495000,495000,FALSE
0,1,240,7,125000,106250,125000,FALSE
1,1,84,3,75000,37500,75000,FALSE
0,2,84,4,80000,64000,80000,FALSE
1,2,120,4,70000,56000,70000,FALSE
2,2,120,5,110400,93840,110400,TRUE
0,1,180,35,288000,288000,288000,FALSE
1,1,252,7,402000,301500,402000,FALSE
1,1,66,6,100000,50000,99310,TRUE
0,1,180,10,85000,76500,85000,FALSE
1,1,48,4,86000,73100,86000,FALSE
0,1,84,4,68000,47600,68000,FALSE
0,2,120,2,66900,60210,66900,FALSE
0,1,174,28,82800,70380,82800,FALSE
0,1,240,56,392000,392000,392000,FALSE
0,2,167,10,225000,168750,225000,FALSE
1,2,120,1,125000,106250,125000,FALSE
2,2,240,2,798000,798000,798000,FALSE
0,1,12,12,310000,232500,120000,FALSE
2,2,156,4,80000,68000,80000,FALSE
2,2,60,6,6000,3000,6000,FALSE
1,1,36,1,23000,11500,23000,FALSE
1,1,35,2,50000,25000,17056,TRUE
1,1,84,20,25000,12500,35801,FALSE
1,1,32,1,20000,10000,20000,TRUE
2,1,180,4,120000,90000,120000,FALSE
1,1,120,4,150000,127500,150000,FALSE
1,2,53,4,10000,5000,10000,TRUE
1,1,12,9,805000,724500,805000,FALSE
1,2,60,20,37000,31450,37000,FALSE
2,1,180,2,395000,296250,395000,FALSE
1,1,84,1,10000,5000,10000,FALSE
2,1,36,3,20000,10000,39925,FALSE
0,2,240,14,259000,259000,259000,FALSE
0,1,63,8,70000,63000,70000,FALSE
1,1,72,7,80000,68000,80000,FALSE
0,1,7,135,450000,310500,450000,FALSE
2,1,60,70,50000,42500,30000,FALSE
0,1,120,5,685000,513750,684217,FALSE
1,1,84,5,80000,40000,288485,FALSE
1,1,24,7,5000,2500,24377,TRUE
2,1,84,50,50000,25000,56157,FALSE
1,2,120,3,780000,585000,780000,FALSE
1,1,85,5,50000,25000,51301,FALSE
0,1,300,62,1100000,748000,1100000,FALSE
1,2,36,6,50000,25000,50000,FALSE
1,1,120,4,803000,602250,803000,FALSE
1,1,84,4,35000,17500,73694,FALSE
1,1,84,8,125000,62500,138500,FALSE
2,2,57,10,266500,199875,266500,TRUE
2,2,240,13,603000,603000,603000,FALSE
0,2,78,3,75000,52500,75000,FALSE
1,1,84,10,15000,7500,22580,FALSE
0,2,84,4,55000,44000,55000,FALSE
1,2,266,1,668000,501000,668000,TRUE
0,2,140,62,375000,375000,375000,FALSE
0,1,84,11,50000,40000,50000,FALSE
1,1,84,3,25000,12500,75059,FALSE
1,1,84,14,150000,127500,150000,FALSE
0,1,180,1,110000,99000,110000,FALSE
1,1,71,14,150000,75000,152938,FALSE
0,1,240,24,768000,768000,756000,FALSE
0,1,300,4,136000,136000,136000,FALSE
0,1,120,8,350000,262500,350000,FALSE
0,1,120,1,50000,45000,50000,FALSE
1,1,84,1,10000,5000,38320,FALSE
0,1,258,14,790000,592500,790000,TRUE
1,2,84,3,20000,17000,20000,FALSE
1,1,240,24,826000,826000,826000,FALSE
0,1,84,12,75000,67500,75000,FALSE
1,1,87,8,400000,300000,400000,TRUE
1,2,120,2,60000,48000,60000,FALSE
1,1,240,15,835000,626250,835000,FALSE
1,1,84,24,50000,25000,50000,FALSE
1,2,84,8,60000,30000,66353,FALSE
0,1,36,2,60000,54000,60000,FALSE
1,1,12,20,350000,175000,450000,FALSE
0,1,120,25,200000,150000,200000,FALSE
0,1,6,22,500000,375000,500000,FALSE
0,1,180,1,52000,26000,36000,FALSE
2,1,84,3,25000,12500,29000,FALSE
0,1,120,1,19000,17100,19000,FALSE
0,2,180,3,155000,139500,155000,FALSE
0,2,180,7,60000,48000,60000,FALSE
1,1,240,1,611000,611000,611000,FALSE
1,1,84,1,69000,34500,141132,FALSE
1,2,94,1,76300,64855,76300,TRUE
0,1,60,10,150000,112500,150000,FALSE
1,2,39,13,130000,97500,130000,TRUE
0,1,240,30,30000,22500,30000,FALSE
0,1,48,1,30000,27000,30000,FALSE
1,1,300,33,1605800,1445220,1605800,FALSE
1,2,51,5,146200,109650,146200,TRUE
0,2,240,5,152000,152000,152000,FALSE
2,1,84,9,148000,74000,148000,FALSE
1,1,73,1,100000,50000,100000,TRUE
0,1,300,20,200000,150000,200000,FALSE
0,1,240,9,116100,87075,116100,FALSE
0,2,84,10,100000,80000,100000,FALSE
0,1,120,40,400000,332000,400000,FALSE
1,1,240,96,1161000,1161000,1161000,FALSE
0,1,120,6,450000,382500,450000,FALSE
1,1,84,5,40000,20000,37052,FALSE
1,1,300,9,500000,375000,500000,FALSE
0,1,84,1,5000,4250,5000,FALSE
2,1,60,1,25000,21250,25000,FALSE
1,1,42,2,30000,15000,35000,TRUE
0,2,120,1,44711,35769,44711,FALSE
0,1,240,15,715500,608175,715500,FALSE
0,2,66,1,75000,60000,75000,FALSE
2,2,239,3,260900,195675,260900,TRUE
1,1,240,2,555000,555000,555000,FALSE
1,2,120,3,60000,51000,10009,FALSE
1,1,84,29,40000,20000,109000,FALSE
1,1,90,5,150000,75000,150000,FALSE
0,1,300,2,94000,84600,94000,FALSE
0,1,300,2,342000,273600,342000,FALSE
2,2,120,12,750000,562500,750000,FALSE
0,2,66,2,21300,17040,16900,FALSE
0,1,84,1,100000,80000,100000,FALSE
0,1,240,10,50000,45000,50000,TRUE
0,1,120,1,55000,44000,55000,FALSE
1,1,240,8,338000,338000,338000,FALSE
1,2,38,1,115000,57500,115000,TRUE
0,1,72,2,62000,49600,32000,FALSE
0,1,36,3,123000,92250,123000,TRUE
0,1,300,10,370000,277500,370000,FALSE
2,1,84,3,50000,25000,50000,FALSE
1,2,84,1,15500,7750,15000,FALSE
0,2,120,1,185000,157250,185000,FALSE
1,2,84,1,51000,25500,51000,FALSE
1,1,84,2,15000,7500,15000,FALSE
0,1,240,3,330000,264000,330000,FALSE
1,2,114,6,216000,162000,150000,FALSE
2,2,84,3,110000,93500,110000,FALSE
1,1,84,75,250000,125000,344065,FALSE
1,1,84,1,50000,25000,50000,FALSE
0,1,300,8,1203000,749469,1203000,FALSE
0,2,240,7,116000,116000,116000,FALSE
0,1,192,11,816000,674016,816000,FALSE
1,1,204,25,1000000,750000,1000000,FALSE
1,2,7,2,50000,25000,50000,TRUE
0,1,60,25,100000,90000,100000,FALSE
1,1,84,3,100000,50000,100000,FALSE
1,2,58,1,25000,12500,47200,TRUE
0,1,72,2,50000,45000,50000,FALSE
1,1,84,2,20000,10000,20000,FALSE
1,1,104,1,10000,8500,10000,TRUE
0,1,12,15,150000,127500,150000,FALSE
1,2,84,1,125000,112500,125000,FALSE
1,1,77,8,286000,214500,286000,TRUE
0,2,48,9,35000,31500,35000,FALSE
1,2,65,1,84700,71995,84700,TRUE
2,2,84,17,2000000,1500000,2000000,FALSE
0,1,240,60,619000,619000,619000,FALSE
1,1,19,3,100000,50000,162922,TRUE
0,1,48,9,310000,232500,310000,TRUE
1,2,47,2,50000,25000,84705,FALSE
1,1,84,11,405000,303750,405000,FALSE
0,2,50,6,100000,80000,100000,TRUE
1,1,84,2,5000,2500,14332,FALSE
2,1,34,4,142000,120700,142000,TRUE
1,2,84,1,15000,12750,15000,FALSE
0,1,84,3,75000,60000,75000,FALSE
1,2,49,2,200000,150000,200000,TRUE
1,1,33,2,35000,17500,35000,TRUE
1,1,60,0,56000,28000,56000,FALSE
1,1,1,4,100000,50000,213559,TRUE
1,1,3,15,50000,25000,64045,TRUE
1,2,84,1,5000,4250,5000,FALSE
1,2,49,1,44000,22000,25000,TRUE
1,1,84,1,50000,25000,223792,FALSE
1,2,55,7,5000,4250,5000,TRUE
0,2,282,10,1000000,750000,1000000,FALSE
0,1,87,10,100000,90000,100000,FALSE
0,1,84,6,45000,36900,45000,FALSE
1,1,9,4,30000,15000,76147,TRUE
0,1,48,1,30000,22500,30000,FALSE
0,1,84,23,150000,127500,150000,FALSE
1,1,84,1,25000,21250,25000,FALSE
1,2,89,2,270300,202725,270300,TRUE
1,2,84,0,162000,81000,356302,FALSE
1,2,52,3,15000,12750,15000,TRUE
0,1,240,3,216000,162000,216000,FALSE
1,1,84,1,100000,85000,100000,FALSE
1,1,84,6,40000,20000,69270,FALSE
1,1,240,45,1039000,1039000,1039000,FALSE
0,1,132,6,485000,388000,485000,FALSE
1,1,77,5,50000,25000,50995,TRUE
2,1,3,2,60000,30000,60000,FALSE
0,1,84,5,45000,36000,45000,FALSE
0,2,84,4,100000,90000,100000,FALSE
0,1,11,3,10000,9000,10000,TRUE
1,1,29,4,25000,12500,32699,TRUE
1,2,84,1,10000,5000,19143,FALSE
1,1,60,2,100000,50000,205075,TRUE
0,2,216,1,444500,333375,444500,FALSE
1,1,84,18,50000,25000,50000,FALSE
1,2,48,2,15000,7500,15000,FALSE
1,1,69,12,25000,12500,25000,TRUE
0,1,60,3,48000,38400,48000,FALSE
1,1,60,6,500000,375000,610817,FALSE
0,1,60,30,50000,25000,50000,FALSE
0,1,300,3,41000,36900,41000,FALSE
1,1,84,1,5000,2500,7820,FALSE
0,1,180,5,301000,255850,301000,FALSE
0,2,109,4,75000,67500,75000,TRUE
2,2,84,3,100000,80000,100000,FALSE
0,1,240,15,210000,210000,210000,FALSE
1,1,72,1,44900,40410,44900,FALSE
0,1,84,3,100000,80000,100000,FALSE
1,2,12,4,300000,270000,450000,FALSE
1,1,43,3,35500,17750,35000,TRUE
0,1,84,8,50000,45000,50000,FALSE
1,1,60,3,20000,10000,20000,FALSE
1,1,25,1,100000,50000,265694,TRUE
1,2,60,2,10000,5000,10000,FALSE
1,1,84,3,25000,12500,45000,FALSE
0,1,84,11,100000,90000,100000,FALSE
0,1,180,2,328000,246000,242000,FALSE
0,2,84,3,66000,52800,66000,FALSE
0,1,240,27,246000,246000,246000,FALSE
1,2,48,3,30000,15000,53450,TRUE
2,1,84,13,166500,124875,137100,FALSE
1,1,240,394,2000000,1500000,2000000,FALSE
1,2,264,4,1700000,1528000,1600000,FALSE
0,1,300,62,784700,588525,784700,FALSE
0,1,84,9,63650,54103,63650,FALSE
2,1,36,1,10000,5000,15053,FALSE
0,1,180,70,750000,395250,750000,FALSE
1,1,57,1,25000,12500,49611,TRUE
1,1,120,3,15000,12750,15000,FALSE
0,1,9,23,111700,83775,111700,FALSE
2,2,83,0,72000,61200,72000,FALSE
0,1,60,2,105000,84000,105000,FALSE
0,2,84,2,75000,67500,75000,TRUE
0,1,180,12,495000,371250,495000,FALSE
0,1,240,3,76300,68670,76300,FALSE
1,1,58,2,25000,22500,25000,TRUE
1,1,73,2,40000,20000,40314,TRUE
0,1,300,2,32500,24375,32450,FALSE
1,1,84,10,700000,525000,700000,FALSE
1,2,84,1,10000,8500,10000,FALSE
1,2,19,2,100000,50000,100000,FALSE
1,2,84,0,150000,75000,150000,FALSE
1,2,84,2,23000,11500,23000,FALSE
0,1,81,4,45500,40950,45500,FALSE
1,1,84,1,25000,21250,25000,FALSE
1,1,21,6,50000,25000,51303,TRUE
1,1,22,3,50000,25000,76010,TRUE
0,2,120,4,99999,79999,99999,FALSE
0,2,174,5,442000,375700,442000,FALSE
0,1,84,21,50000,42500,50000,FALSE
2,1,84,2,50000,25000,75802,FALSE
1,2,84,2,10000,5000,12807,FALSE
2,1,84,30,50000,25000,50000,FALSE
1,1,84,6,25000,12500,30731,FALSE
1,1,84,4,10000,5000,42660,FALSE
2,2,74,2,60000,51000,60000,FALSE
1,2,61,4,10000,5000,19724,TRUE
1,1,234,6,360000,270000,360000,FALSE
1,1,84,9,25000,12500,25000,FALSE
2,1,84,3,50000,25000,103894,FALSE
0,2,47,5,60000,48000,60000,TRUE
2,1,120,2,225035,168776,225035,FALSE
1,1,9,12,100000,85000,100000,TRUE
1,2,120,1,150000,127500,150000,FALSE
0,1,84,93,223000,178400,223000,FALSE
1,1,68,3,20000,10000,20000,TRUE
0,1,60,4,41000,36900,41000,FALSE
0,1,60,3,125000,87500,125000,TRUE
2,1,120,15,140000,119000,140000,FALSE
1,2,87,2,200000,150000,200000,TRUE
1,1,36,14,20000,10000,39137,FALSE
1,1,84,3,70000,35000,190430,FALSE
0,2,126,1,680000,246092,680000,FALSE
1,1,84,1,30000,25500,30000,FALSE
1,2,180,4,80000,64000,80000,FALSE
0,1,18,51,850000,637500,850000,FALSE
2,1,72,6,50000,25000,85000,FALSE
1,1,84,1,10000,5000,12500,FALSE
0,1,84,2,50000,45000,50000,FALSE
1,1,105,2,130000,97500,130000,FALSE
0,1,240,7,536000,536000,536000,FALSE
1,1,48,17,55000,27500,55000,FALSE
0,1,240,6,196000,196000,191000,FALSE
0,1,60,10,60000,48000,60000,FALSE
1,1,84,1,14000,7000,14000,FALSE
1,2,84,2,50000,25000,123900,FALSE
1,2,84,3,10000,5000,10000,FALSE
1,1,120,30,375000,281250,375000,FALSE
0,1,186,15,138000,124200,138000,FALSE
0,1,84,16,125000,93750,125000,FALSE
1,1,30,1,20000,17000,20000,TRUE
1,2,60,2,35000,29750,35000,FALSE
1,1,58,1,35000,17500,35000,TRUE
1,1,60,15,44700,37995,44700,FALSE
