"age","area_percentage","height_percentage","land_surface_condition","foundation_type","roof_type","count_families","has_secondary_use","Damage"
20,4,7,"t","r","n",0,1,1
15,8,5,"t","r","n",0,0,1
15,5,7,"t","r","q",1,0,1
15,8,3,"t","w","n",1,0,1
20,5,2,"t","r","n",1,0,1
5,11,6,"t","r","n",1,0,1
25,3,2,"t","r","n",1,0,1
20,3,8,"t","r","n",1,0,1
30,8,5,"t","r","n",1,0,1
20,7,4,"t","r","n",1,0,1
15,8,4,"n","r","n",1,0,1
20,6,7,"t","r","n",1,0,1
5,10,11,"t","r","q",1,0,1
10,3,3,"t","u","n",0,0,1
20,5,9,"t","r","q",0,0,1
10,2,4,"o","r","n",1,0,1
80,14,6,"t","r","n",1,0,1
35,10,5,"t","r","n",1,1,1
35,8,5,"t","r","q",1,0,1
25,9,6,"t","r","n",0,0,1
25,5,4,"t","r","n",1,0,1
10,7,2,"t","r","n",1,0,1
0,6,7,"t","r","n",1,0,1
15,10,7,"t","r","q",1,1,1
20,7,5,"t","r","n",1,0,1
10,2,5,"t","r","n",1,0,1
5,5,5,"o","w","n",1,0,0
20,3,7,"t","i","n",1,0,0
30,13,5,"n","r","n",0,0,1
30,6,4,"t","r","n",1,0,0
25,14,6,"t","r","q",1,0,1
10,9,4,"t","r","n",1,0,1
15,6,5,"t","r","q",1,0,1
15,11,5,"t","r","n",1,0,1
20,5,6,"t","r","n",0,1,1
40,10,4,"t","r","n",1,0,1
10,8,4,"t","r","n",0,0,0
0,19,3,"t","i","x",1,0,0
50,7,6,"t","r","n",0,0,1
20,7,4,"t","r","n",1,0,1
15,9,7,"t","r","n",1,0,1
10,4,2,"t","r","n",1,0,1
65,6,5,"n","r","n",1,0,1
0,21,4,"n","r","x",1,0,0
10,9,2,"t","r","n",1,0,1
50,5,6,"t","r","n",0,1,1
50,8,7,"t","r","q",1,1,1
35,7,4,"t","r","n",1,1,1
35,4,4,"t","r","n",1,0,1
70,6,6,"t","r","n",1,0,1
30,6,6,"t","r","n",1,0,1
15,7,7,"n","r","n",1,0,1
30,4,2,"t","r","n",1,0,1
25,7,7,"t","r","n",0,1,1
10,7,5,"t","w","q",1,0,0
70,5,6,"n","r","q",1,0,1
0,9,6,"o","i","x",1,0,0
0,6,6,"t","r","n",1,0,1
5,23,3,"t","i","x",1,1,0
5,14,7,"t","w","q",1,0,1
35,10,8,"t","r","q",1,0,1
20,5,5,"t","r","n",1,0,1
10,6,5,"t","r","q",1,0,1
20,5,5,"t","r","q",1,0,1
5,7,4,"t","r","n",1,1,1
60,5,4,"t","r","n",1,0,0
15,7,9,"t","r","q",2,0,1
0,3,3,"t","w","n",1,0,1
10,3,4,"t","w","q",0,0,1
80,7,6,"t","r","n",2,0,1
20,6,8,"t","r","n",1,0,1
40,5,5,"n","r","n",1,0,1
10,6,6,"t","r","n",1,0,1
20,9,4,"n","r","n",1,0,0
10,5,6,"t","r","n",1,0,1
30,5,9,"t","r","n",1,0,1
25,6,5,"t","r","n",1,0,1
0,9,7,"t","u","n",1,0,0
10,11,5,"t","h","q",0,0,1
50,5,5,"t","r","n",1,0,1
5,7,6,"t","r","q",1,0,1
5,5,6,"t","r","n",1,0,1
40,5,5,"t","r","n",1,0,1
10,7,5,"t","r","n",1,0,1
15,13,7,"t","r","q",1,0,1
5,35,6,"t","i","x",1,0,0
35,5,4,"t","r","n",1,0,1
5,8,5,"t","r","n",1,0,1
45,6,7,"t","r","n",0,0,1
10,6,7,"o","r","n",1,0,1
20,5,7,"o","r","n",1,0,1
50,14,5,"t","r","n",1,0,1
0,7,6,"t","u","n",1,0,0
15,5,4,"t","r","q",1,0,1
0,7,4,"t","r","n",0,1,0
50,13,7,"t","r","n",1,0,1
0,4,5,"t","r","n",1,0,1
0,16,6,"t","r","q",2,0,1
35,6,4,"t","r","q",1,0,0
35,8,5,"t","r","n",1,0,1
10,7,3,"t","u","q",1,0,0
5,4,5,"t","r","n",1,0,1
25,6,5,"t","r","n",1,0,1
30,6,5,"t","r","q",1,0,1
0,6,6,"t","w","n",0,0,0
0,6,4,"t","h","n",1,0,0
20,6,5,"t","r","q",1,0,1
5,9,6,"t","r","n",2,0,1
10,6,5,"t","r","n",1,0,1
20,14,9,"t","i","x",1,0,0
15,9,5,"t","r","n",1,0,1
40,9,8,"t","r","n",1,0,1
5,7,3,"t","r","n",1,1,0
5,10,3,"n","h","n",1,1,0
15,5,4,"t","r","n",1,0,1
5,6,5,"n","r","n",1,0,1
50,11,7,"n","r","n",1,0,1
90,4,7,"t","r","q",1,0,1
30,21,5,"t","r","n",1,0,1
5,5,3,"n","r","n",1,0,1
0,15,3,"t","u","x",2,1,0
5,7,5,"t","r","q",0,0,1
10,6,4,"t","r","n",1,0,1
10,10,5,"t","r","n",1,0,1
35,9,10,"t","r","n",1,0,1
20,11,7,"t","r","n",1,1,1
0,5,4,"t","w","n",1,0,1
5,4,5,"t","w","n",1,0,0
30,12,7,"t","r","n",1,0,1
10,4,4,"t","r","n",1,0,1
15,6,5,"t","r","n",1,1,1
35,8,5,"t","r","n",1,0,1
20,7,6,"t","r","q",1,0,1
10,6,5,"n","r","n",0,0,1
5,7,4,"n","r","q",1,0,1
40,11,5,"o","r","q",1,0,1
20,6,7,"t","r","q",1,0,1
20,5,5,"n","r","n",1,1,1
10,8,5,"t","r","q",1,1,1
25,4,5,"t","r","n",2,0,1
25,8,6,"t","r","n",2,0,1
10,11,6,"t","r","n",1,0,1
30,23,9,"t","r","q",1,0,1
75,4,6,"t","r","n",1,0,1
15,10,4,"t","r","q",1,0,1
10,6,5,"o","r","n",1,0,1
20,6,6,"t","r","q",1,0,1
5,6,6,"t","r","n",1,0,1
5,6,2,"t","r","q",1,0,1
0,11,3,"t","u","x",1,0,0
0,6,5,"t","r","n",1,0,1
20,6,5,"t","w","q",1,0,1
5,5,3,"t","i","x",0,0,1
10,6,6,"t","r","n",1,0,1
15,9,7,"t","r","n",2,0,1
25,6,7,"t","r","n",1,0,1
5,2,3,"t","w","q",1,0,1
0,7,2,"t","r","n",1,0,1
55,5,4,"n","r","n",1,0,1
80,7,8,"t","r","x",1,0,1
0,8,3,"n","r","n",1,0,1
15,4,5,"n","u","n",1,0,1
20,12,5,"o","r","q",1,0,1
5,11,10,"t","i","x",1,1,0
20,7,8,"t","w","n",1,1,1
15,4,5,"t","r","n",1,0,1
25,12,5,"t","r","n",1,1,0
10,5,3,"t","r","n",1,1,1
35,15,7,"t","r","q",1,0,1
0,9,3,"t","i","x",1,0,1
5,17,7,"t","r","n",1,0,1
5,14,4,"t","r","q",1,0,1
100,8,5,"t","r","n",1,0,1
35,7,4,"t","r","n",0,0,1
0,8,6,"t","r","n",1,1,1
5,3,8,"t","r","n",1,0,1
50,5,5,"t","r","n",2,0,1
0,5,6,"t","r","q",1,0,1
30,5,6,"t","r","n",1,0,1
40,7,7,"t","r","n",1,0,1
15,6,5,"n","r","n",1,0,1
45,12,5,"t","r","n",1,0,1
5,5,6,"t","r","q",1,0,1
25,7,5,"o","r","n",1,0,1
25,5,2,"n","r","n",1,0,1
50,2,4,"t","r","n",1,0,1
0,14,5,"n","r","n",1,0,1
5,8,4,"t","r","q",2,0,1
35,6,5,"t","r","q",1,0,1
10,6,4,"t","r","q",1,0,1
60,3,5,"t","r","n",1,1,1
30,10,10,"t","r","n",0,1,1
15,17,8,"t","r","n",1,0,1
20,6,5,"o","w","q",1,0,1
0,7,4,"t","u","n",1,0,0
5,7,3,"n","r","n",1,0,1
10,8,6,"n","w","n",1,0,1
0,10,4,"n","r","q",1,0,1
20,7,5,"t","r","n",1,0,1
5,17,6,"t","i","n",1,1,0
35,3,3,"t","r","n",1,0,1
0,6,3,"t","u","q",1,0,0
25,6,4,"t","r","n",1,0,1
25,9,6,"t","r","n",1,0,1
25,5,7,"t","r","n",1,0,1
15,5,6,"n","r","n",1,0,1
5,14,4,"t","r","n",0,0,1
15,6,3,"t","r","n",1,0,1
25,7,6,"t","r","n",1,0,1
5,34,2,"t","r","n",1,0,1
0,3,5,"t","w","n",1,0,1
10,9,5,"t","r","q",1,0,1
50,6,4,"t","r","n",1,0,1
25,8,5,"t","r","n",1,0,1
10,6,5,"t","r","n",1,0,1
5,15,6,"t","i","x",0,0,0
0,5,6,"t","w","n",1,0,0
15,7,6,"t","r","q",1,0,1
30,8,7,"t","r","n",1,0,1
20,10,6,"t","r","n",1,0,0
30,6,4,"t","r","q",1,0,1
5,6,7,"t","r","q",1,0,1
5,5,6,"t","r","n",1,0,0
40,7,5,"t","r","n",1,0,1
0,9,7,"t","r","q",1,0,1
20,9,4,"n","r","n",1,0,1
5,6,3,"t","r","n",1,0,1
25,6,8,"t","r","n",1,0,1
35,9,8,"t","r","n",1,0,1
15,8,6,"t","r","n",1,1,1
85,5,4,"t","u","n",0,0,1
15,5,7,"t","u","n",1,0,0
0,11,3,"t","r","n",1,0,0
50,3,4,"n","r","n",1,0,1
90,3,9,"t","r","n",1,0,1
5,6,6,"t","r","n",1,0,1
10,11,3,"n","r","n",1,0,1
0,11,5,"t","r","n",1,0,1
100,4,7,"t","r","n",1,0,1
25,7,5,"t","u","n",1,0,0
40,7,5,"t","r","n",0,1,1
60,6,7,"t","r","q",1,0,1
0,6,2,"t","r","n",1,0,1
5,7,5,"t","i","q",1,0,1
10,8,2,"n","r","n",1,0,1
15,4,3,"o","r","n",1,0,1
45,9,7,"t","r","q",0,1,1
10,6,5,"t","r","n",1,0,0
40,8,6,"t","r","n",1,0,1
30,13,6,"t","r","n",1,0,1
15,7,4,"t","r","q",1,0,0
40,4,6,"t","r","n",1,0,1
20,9,5,"o","r","n",1,0,0
100,7,5,"t","r","n",1,0,1
80,5,11,"t","r","q",1,0,1
25,9,5,"t","r","q",2,0,1
75,5,4,"t","r","q",1,0,1
30,6,5,"n","r","n",1,0,1
10,9,6,"t","r","n",0,1,1
40,4,5,"t","r","n",1,0,1
20,6,8,"t","r","n",1,0,1
90,11,9,"t","r","n",1,0,1
15,7,8,"t","r","n",2,0,0
20,6,5,"t","r","n",1,0,1
20,9,6,"t","r","q",1,0,1
25,4,7,"t","r","n",1,0,1
10,5,5,"t","r","q",1,0,1
5,8,5,"t","r","n",1,0,1
20,10,7,"t","r","n",1,0,1
35,6,7,"t","r","n",1,1,1
40,10,6,"t","h","n",1,0,1
10,5,4,"t","r","n",1,0,1
15,7,3,"t","r","n",1,0,1
15,3,5,"t","r","q",1,0,1
10,5,4,"n","r","q",1,0,1
30,4,6,"t","r","n",1,0,1
0,2,4,"t","w","n",1,0,0
15,8,5,"t","r","n",1,0,1
0,4,4,"t","r","n",1,0,0
40,7,5,"t","r","q",1,0,1
25,6,3,"t","r","n",1,0,1
60,5,8,"t","r","n",1,0,1
0,2,4,"n","r","n",1,0,1
15,5,5,"t","r","n",1,0,1
20,6,5,"t","r","n",1,0,1
15,5,5,"n","r","n",1,0,1
30,6,6,"t","r","n",2,0,1
20,3,7,"t","r","q",1,0,1
5,14,4,"t","r","n",1,0,0
10,10,5,"o","r","q",1,0,1
25,5,5,"n","r","n",1,0,1
55,5,5,"t","r","n",0,0,1
0,11,7,"o","r","n",2,0,1
15,3,2,"n","r","n",1,0,1
5,4,4,"t","w","n",1,0,0
15,6,8,"t","r","q",1,0,1
40,9,4,"t","r","q",3,0,1
5,10,3,"t","u","n",1,0,1
20,12,7,"t","r","n",1,1,1
5,9,7,"t","r","n",1,0,1
20,3,6,"n","r","n",1,0,1
50,6,4,"t","r","n",1,1,1
30,6,7,"t","r","n",1,0,1
5,3,4,"t","r","n",1,0,1
0,8,5,"t","u","n",1,0,1
5,7,6,"t","r","q",1,0,1
20,5,6,"t","r","n",2,0,1
10,8,6,"t","r","q",1,0,1
0,9,7,"n","r","n",1,0,1
40,7,7,"t","r","n",1,0,1
85,9,8,"t","r","q",0,0,1
25,10,4,"t","r","n",1,0,1
5,4,3,"t","r","n",1,0,1
35,8,3,"t","r","n",1,0,1
20,15,7,"t","r","n",1,1,1
70,10,6,"t","r","q",2,0,1
35,12,5,"t","r","n",1,0,1
65,11,6,"o","r","n",1,0,1
55,7,4,"t","r","n",2,0,1
5,12,5,"t","r","q",1,0,0
25,7,5,"t","r","q",1,0,1
0,6,4,"t","r","n",1,0,1
20,7,5,"t","r","n",1,1,1
10,5,4,"t","r","n",0,0,1
25,3,6,"t","r","n",1,0,1
15,14,5,"t","w","q",1,0,1
20,6,5,"t","r","q",1,0,1
0,7,5,"t","u","n",1,0,1
5,13,3,"t","i","x",1,0,0
35,8,7,"t","r","n",1,0,1
25,9,7,"t","r","n",2,0,1
35,4,3,"t","r","n",1,0,1
10,9,10,"o","i","x",1,1,1
5,4,4,"t","r","n",1,0,1
5,4,5,"t","r","n",1,0,1
0,6,5,"t","r","n",1,0,1
40,6,7,"t","r","q",1,0,1
30,9,8,"t","r","n",1,0,1
5,7,4,"t","w","q",1,0,1
20,9,5,"n","r","q",1,0,1
15,6,6,"t","r","n",1,0,1
25,7,6,"n","r","n",1,0,1
15,5,6,"n","r","n",1,0,1
20,4,5,"o","r","q",1,0,1
15,3,5,"t","r","q",1,0,1
50,5,6,"t","r","q",1,0,1
10,6,7,"o","r","n",2,0,1
35,9,6,"n","r","n",1,0,1
20,12,6,"n","r","n",1,0,1
0,5,5,"t","r","n",1,0,1
0,9,5,"t","r","n",1,0,0
10,14,6,"t","r","n",1,0,1
15,9,10,"t","r","q",1,0,1
25,5,4,"t","r","n",1,1,1
15,6,4,"t","r","n",1,0,1
0,3,3,"t","w","q",1,0,1
85,7,8,"t","r","n",2,0,1
5,4,2,"t","r","n",1,0,1
5,5,3,"t","r","n",1,0,1
5,9,7,"t","w","n",1,0,1
20,9,7,"t","r","q",1,1,1
65,4,11,"t","r","n",1,0,1
15,10,6,"t","r","n",1,0,1
40,6,5,"t","r","n",1,1,1
30,8,6,"t","r","n",1,0,1
10,4,5,"t","r","n",1,0,1
10,4,6,"t","r","n",1,0,1
0,6,7,"t","u","n",1,0,1
5,7,7,"t","r","n",1,1,1
60,3,4,"t","r","q",0,0,1
0,6,3,"t","w","n",1,0,0
5,8,6,"t","r","q",1,0,1
0,9,4,"t","r","n",1,1,1
25,9,7,"t","r","n",1,0,1
30,10,7,"n","r","q",1,0,1
20,8,6,"t","r","n",1,0,1
35,14,7,"t","r","n",1,0,0
20,9,7,"t","r","n",1,0,1
15,5,5,"t","r","n",1,0,1
0,3,4,"t","r","n",0,0,1
25,7,5,"t","r","n",1,0,1
15,3,2,"t","w","n",1,0,1
45,6,5,"t","r","n",1,0,1
15,7,3,"t","r","q",1,0,1
25,8,6,"n","r","n",3,0,1
30,7,6,"t","r","q",1,0,1
15,4,6,"n","r","n",1,0,1
20,6,5,"t","r","n",1,1,1
0,15,6,"t","i","x",1,0,0
25,6,4,"t","r","n",1,0,1
10,3,2,"t","r","q",0,0,0
25,13,6,"t","u","x",1,0,1
30,6,6,"t","r","n",0,0,1
50,9,6,"t","r","n",1,1,1
20,5,3,"t","r","n",1,0,1
0,2,4,"t","r","q",0,1,0
0,10,3,"t","i","x",1,0,0
20,9,7,"t","r","n",2,0,1
10,6,3,"t","w","q",1,0,1
35,12,6,"t","r","q",1,1,1
40,5,5,"t","u","q",1,0,1
15,6,7,"t","r","q",2,0,1
40,5,4,"t","r","n",1,0,1
20,7,6,"t","r","n",1,0,1
25,5,2,"t","r","n",1,0,1
20,7,5,"t","r","q",1,0,1
50,7,5,"t","u","n",1,0,1
5,10,5,"t","r","n",1,0,1
35,5,8,"t","r","n",1,0,1
45,9,6,"t","r","n",1,0,1
10,6,9,"t","r","n",1,0,1
0,7,7,"t","r","q",2,0,1
10,9,6,"t","r","n",1,0,0
50,8,4,"t","r","n",1,0,1
25,8,5,"t","r","n",1,0,1
30,17,9,"t","u","n",1,0,1
0,14,3,"t","u","n",1,0,0
0,24,10,"t","i","x",1,1,0
25,4,4,"n","r","n",1,0,0
20,12,6,"t","r","n",1,0,1
0,4,3,"t","r","n",1,0,1
30,5,5,"n","r","n",0,0,1
10,7,7,"t","r","q",1,1,0
15,6,5,"n","r","q",1,0,1
20,32,10,"t","u","n",0,1,1
0,10,5,"n","w","n",1,1,1
45,26,10,"n","r","n",1,1,1
5,7,3,"n","r","n",1,1,0
5,9,5,"t","r","n",1,0,1
20,4,4,"o","w","n",1,0,1
0,7,5,"t","r","q",1,0,1
15,9,5,"n","r","n",1,0,1
0,5,2,"n","w","n",0,0,0
15,6,6,"n","r","q",1,0,1
35,11,6,"t","r","n",1,0,1
30,5,7,"t","r","n",1,0,1
35,10,12,"t","i","x",1,0,1
100,5,5,"t","r","n",1,0,1
20,7,6,"t","r","q",1,0,1
10,6,5,"n","r","n",1,0,1
60,5,7,"n","r","n",2,0,1
0,14,3,"t","r","x",1,0,1
30,9,6,"n","r","n",1,0,1
15,9,5,"t","r","n",1,0,1
80,5,10,"t","r","n",2,0,1
5,7,3,"t","u","n",1,1,1
15,2,5,"t","r","q",1,0,1
10,17,9,"n","r","n",1,0,1
15,5,4,"o","r","n",1,0,1
0,8,5,"t","w","q",1,1,0
5,7,2,"t","r","n",1,0,1
10,25,5,"t","r","n",1,1,1
60,10,7,"t","r","n",1,0,1
25,7,5,"t","r","n",1,0,1
10,7,3,"n","r","n",1,0,1
20,11,4,"t","r","n",1,0,0
0,6,7,"t","r","q",1,0,1
0,8,4,"t","r","n",1,0,1
25,6,7,"t","r","q",1,0,1
20,7,4,"t","r","q",1,0,1
15,9,5,"n","r","n",1,0,1
10,9,7,"t","r","q",1,0,1
0,13,7,"t","r","n",2,0,1
30,5,6,"t","r","q",1,0,1
15,10,6,"n","w","n",1,0,0
45,7,5,"t","r","n",1,0,1
15,12,6,"t","r","q",1,0,1
40,4,6,"t","r","n",1,0,1
50,9,7,"t","r","q",1,0,1
55,10,12,"t","r","n",0,0,1
0,10,2,"t","u","q",1,0,1
15,13,3,"t","i","x",1,1,0
20,3,3,"t","w","q",1,0,1
20,34,10,"t","i","x",1,1,1
5,8,6,"t","r","n",1,0,1
0,8,5,"t","r","n",0,0,1
5,6,5,"t","r","n",2,0,1
0,7,5,"t","r","n",1,0,1
15,7,6,"t","r","n",1,0,1
20,11,5,"t","r","n",1,0,1
30,6,6,"t","r","n",2,1,1
25,4,2,"t","r","q",1,0,1
15,6,5,"t","r","n",1,0,1
35,6,8,"t","r","q",1,0,1
0,7,7,"t","r","n",1,0,1
5,5,2,"t","r","n",0,1,1
30,2,4,"t","r","n",0,0,1
25,3,6,"t","r","n",1,0,1
25,7,5,"t","r","n",1,0,1
0,6,5,"t","r","n",1,1,1
55,12,10,"t","r","n",1,0,1
45,6,4,"t","r","q",1,0,1
20,10,4,"t","r","n",1,0,1
5,15,9,"n","i","x",4,1,1
40,5,7,"t","r","n",1,0,0
5,9,5,"t","r","n",0,0,1
20,8,8,"t","r","n",1,0,0
25,9,7,"t","r","n",2,0,0
0,6,5,"n","r","n",1,0,1
15,7,5,"n","r","n",1,0,1
35,10,4,"t","r","n",1,0,1
15,8,4,"t","r","q",1,0,1
10,6,5,"t","r","n",1,1,1
70,11,5,"t","r","n",1,0,1
20,9,5,"t","r","n",1,0,1
10,14,6,"t","i","x",1,1,0
0,3,4,"t","r","n",1,0,1
20,4,4,"t","r","n",1,1,1
35,5,4,"n","r","n",1,0,1
15,5,4,"t","r","q",1,1,1
0,5,5,"t","r","n",1,0,0
10,7,5,"o","r","n",1,0,1
10,3,7,"t","w","q",1,0,1
5,4,4,"t","r","q",1,1,1
10,5,4,"t","r","n",1,0,1
0,7,5,"t","r","n",1,0,1
70,6,6,"t","r","n",1,0,1
0,5,4,"t","r","q",1,0,1
20,6,5,"t","r","q",1,0,1
20,2,4,"t","r","n",0,1,1
30,18,7,"t","u","x",1,0,1
0,5,4,"t","r","n",1,0,1
20,7,6,"t","r","n",1,0,1
20,6,7,"n","r","n",1,0,1
0,12,4,"t","i","x",1,0,0
35,8,7,"t","r","n",1,0,1
30,5,6,"t","r","n",1,0,1
10,15,3,"t","u","q",1,0,1
0,8,7,"t","r","q",1,0,1
25,24,3,"t","u","n",1,1,1
25,5,4,"n","r","q",1,0,1
25,14,6,"t","r","n",4,0,1
40,13,7,"t","r","n",1,0,1
5,5,5,"t","r","n",1,0,1
40,19,9,"t","r","n",2,0,1
0,3,5,"t","r","q",1,0,1
35,6,10,"t","r","n",1,0,1
10,7,6,"t","u","n",1,0,1
5,13,6,"t","r","q",1,0,1
5,14,6,"t","i","x",1,0,0
85,5,5,"t","r","n",2,0,1
5,3,8,"o","r","n",2,0,1
5,8,6,"t","r","q",1,0,1
20,5,6,"t","r","q",1,1,1
50,9,5,"t","r","n",1,0,1
15,9,6,"t","r","n",1,0,1
15,8,6,"t","r","q",1,0,1
25,6,7,"t","r","q",1,0,1
35,7,6,"t","r","q",1,0,1
35,7,7,"t","r","n",1,0,1
20,4,5,"t","r","q",1,0,1
20,10,5,"n","r","n",1,0,1
25,6,5,"t","r","n",1,0,0
30,18,5,"t","r","n",1,0,1
15,5,6,"o","r","q",2,0,1
60,7,7,"t","r","n",1,0,1
10,6,6,"t","r","n",1,0,1
0,17,9,"t","i","x",1,0,0
5,9,5,"t","i","x",1,0,0
50,4,12,"t","r","n",1,1,1
15,6,5,"t","r","q",1,0,1
35,8,7,"t","r","q",1,0,1
15,4,5,"t","u","n",1,0,1
50,6,6,"t","r","q",1,0,1
20,5,5,"n","r","n",1,0,0
15,15,5,"t","u","n",1,0,0
100,4,9,"t","r","n",0,0,1
10,8,4,"t","r","n",1,0,1
100,10,6,"t","r","q",1,0,1
10,9,7,"t","r","n",1,0,1
15,6,8,"t","r","n",1,0,1
5,7,5,"t","r","n",1,0,1
5,3,5,"t","r","n",1,0,1
30,4,4,"n","r","n",1,0,1
15,9,12,"t","u","n",1,1,0
20,9,4,"n","r","n",0,0,1
15,6,7,"t","r","q",1,0,1
15,6,6,"t","r","n",1,0,1
10,11,3,"t","i","x",1,0,0
50,6,6,"t","r","n",1,0,1
25,6,6,"t","r","q",1,0,1
40,6,6,"t","r","n",1,0,0
15,8,5,"t","r","n",1,0,1
20,7,3,"t","r","q",3,0,1
25,9,7,"t","r","n",1,0,1
30,11,7,"t","r","q",1,0,1
20,3,5,"t","r","q",1,0,1
55,13,5,"t","r","q",1,0,1
5,5,7,"t","r","n",1,0,1
25,6,4,"t","r","q",1,0,1
10,8,4,"t","r","n",1,0,1
25,23,10,"t","u","x",2,1,0
25,5,3,"t","r","n",0,0,1
25,7,6,"t","r","n",1,0,1
0,6,6,"t","r","n",1,0,0
10,15,3,"t","r","x",3,0,1
15,7,6,"t","r","q",1,0,1
25,6,5,"t","r","n",1,0,1
5,5,5,"n","r","n",0,0,1
25,7,11,"t","r","n",1,0,1
10,5,4,"t","r","n",1,0,1
30,9,5,"t","h","n",1,0,1
20,7,5,"n","r","q",1,0,1
0,7,5,"t","w","n",1,0,0
10,7,5,"n","u","n",1,0,1
10,11,5,"t","r","q",1,1,1
0,7,5,"t","r","n",1,0,1
150,5,8,"t","r","n",1,0,1
25,4,5,"n","r","n",1,0,1
15,8,5,"t","r","n",0,0,1
10,5,2,"n","r","n",1,0,1
20,11,8,"t","r","n",1,0,1
5,4,5,"t","r","n",1,0,1
20,8,7,"n","r","q",1,0,1
35,5,5,"n","r","n",1,0,1
0,3,4,"t","r","n",1,0,1
5,5,6,"n","r","n",1,0,1
10,6,7,"n","r","q",1,0,1
5,35,3,"t","i","x",1,0,0
15,5,3,"t","r","n",1,0,1
25,4,5,"t","r","n",1,0,1
25,10,7,"t","r","n",1,0,1
20,4,5,"t","r","q",1,0,1
35,8,5,"t","r","q",1,0,1
20,9,7,"t","r","n",1,0,1
15,3,7,"t","r","q",1,0,1
0,13,6,"n","i","x",1,0,0
15,5,4,"t","w","n",2,0,1
35,14,7,"n","r","q",2,0,1
10,8,2,"t","r","n",1,0,1
5,11,4,"t","r","n",2,0,1
0,8,7,"t","r","n",1,0,0
45,9,5,"t","r","n",1,0,1
20,6,5,"t","r","n",0,0,1
5,14,5,"n","w","q",1,0,0
10,5,6,"t","r","n",1,0,1
5,6,4,"t","r","n",1,0,1
50,6,6,"t","r","n",1,0,1
40,6,3,"t","r","n",1,0,1
5,5,2,"t","r","n",1,0,1
20,5,5,"t","r","q",1,0,1
15,5,5,"t","r","q",1,0,1
30,5,7,"t","r","n",1,0,1
15,4,4,"t","u","n",1,0,1
5,7,4,"o","r","n",2,0,1
25,6,7,"t","r","q",1,0,1
15,3,4,"t","u","n",1,0,0
0,14,3,"t","i","x",1,0,0
25,6,5,"t","r","n",1,1,1
20,7,5,"t","w","q",1,0,1
25,14,7,"t","r","n",1,0,1
5,6,4,"n","r","n",1,0,1
25,7,5,"o","r","n",1,1,1
10,7,5,"t","r","n",1,0,0
25,7,3,"t","r","n",1,0,1
5,23,9,"t","i","x",1,0,1
10,3,5,"t","r","n",0,0,1
50,5,6,"t","r","q",1,0,1
25,6,4,"t","r","q",1,1,1
15,13,4,"t","r","n",1,1,1
20,12,13,"t","i","x",1,1,0
0,8,5,"t","r","q",1,0,1
5,5,4,"t","u","q",1,0,1
20,6,7,"t","r","n",1,0,1
30,7,10,"t","r","n",1,0,1
50,8,4,"t","r","n",2,0,1
0,7,7,"n","r","n",1,0,1
5,5,6,"t","w","q",1,0,1
20,3,3,"t","r","n",1,0,1
40,7,5,"t","r","n",1,0,1
40,8,5,"t","r","q",0,0,1
15,6,5,"t","r","n",1,0,1
20,10,5,"t","r","q",1,0,1
15,5,5,"t","u","q",1,0,0
80,17,6,"t","r","n",1,0,1
25,6,6,"t","r","q",1,0,1
10,7,6,"t","r","n",1,0,1
25,11,6,"t","r","n",1,1,1
25,11,6,"t","r","q",1,0,1
30,13,7,"t","r","q",1,0,1
20,12,3,"n","r","n",1,0,1
10,4,5,"t","w","n",1,0,0
20,6,6,"t","r","q",1,0,1
30,5,6,"t","r","q",1,0,1
45,6,6,"t","r","n",1,0,1
10,7,3,"t","u","x",1,1,0
10,2,5,"t","r","n",1,0,1
10,8,6,"t","r","n",1,0,1
45,12,6,"t","r","n",1,0,1
50,9,5,"t","r","q",1,0,1
5,11,6,"n","r","q",1,0,1
15,14,7,"t","r","q",2,0,1
5,4,2,"t","r","n",1,1,1
0,2,3,"t","w","n",1,0,0
15,5,4,"t","r","n",1,0,1
60,9,5,"t","r","n",1,0,1
20,8,5,"t","r","n",1,0,1
40,5,6,"t","r","n",1,0,1
35,6,4,"t","r","q",1,0,1
70,5,6,"n","r","n",1,0,1
25,3,5,"t","r","n",1,0,0
35,4,2,"t","r","n",1,0,1
10,3,6,"t","w","q",1,0,1
30,5,5,"n","r","n",1,0,1
30,11,6,"t","r","n",1,0,1
40,8,5,"n","r","q",1,0,1
35,4,5,"t","r","n",1,1,1
40,6,5,"t","u","q",1,0,1
50,11,7,"t","r","q",1,0,1
0,7,5,"t","r","q",1,0,1
50,5,3,"n","r","n",1,0,1
5,24,3,"t","i","x",1,0,1
5,4,8,"t","u","x",1,1,1
15,24,5,"t","r","n",1,1,1
0,6,3,"t","r","n",1,0,1
30,7,4,"t","r","q",1,0,1
10,12,5,"t","r","q",1,0,1
10,15,9,"t","i","x",0,0,0
25,6,4,"t","r","n",1,0,1
25,5,5,"t","r","q",1,0,1
30,6,6,"t","r","q",1,0,1
5,9,7,"t","r","q",1,0,1
30,6,3,"n","r","n",1,0,1
25,11,4,"t","r","n",1,0,1
20,4,6,"t","r","q",1,0,1
5,14,9,"n","i","n",1,0,0
25,16,11,"t","u","n",1,0,1
20,23,10,"t","u","x",2,0,0
45,3,3,"t","r","n",1,0,1
20,4,4,"n","r","n",1,0,1
0,14,9,"o","i","x",1,0,1
20,5,5,"t","w","n",1,0,0
20,14,6,"t","r","n",1,0,1
40,9,6,"t","r","q",1,0,1
